step,mode,R_mean,R_std,avg_rt,avg_nodes,avg_lazy,avg_gap,avg_solved,tail_rt,tail_nodes,tail_lazy,tail_solved,loss,Hmix,rep,scale_reg,entropy_coeff,repulsion_w,scale_mean,scale_min,scale_max,center_pairdist_mean
1,all,6.620108127593994,2.03119158744812,2.399899935722351,347.1,102.6,3.882276573297862e-05,1.0,4.144999980926514,568.3333333333334,149.66666666666666,1.0,-3.3759028911590576,2.0794413089752197,0.9735880494117737,0.0,0.0199,0.009980000000000001,0.12742799520492554,0.12742799520492554,0.12742799520492554,0.042785562574863434
2,all,7.468167781829834,2.0120792388916016,3.487599992752075,459.7,136.7,3.427974587589394e-05,1.0,5.638666709264119,573.0,183.0,1.0,-2.9182262420654297,2.079394817352295,0.9685128331184387,0.0,0.019800500000000002,0.009960040000000002,0.12773127853870392,0.12624122202396393,0.1286253035068512,0.04685929790139198
3,all,7.790229797363281,1.0871769189834595,3.5485999822616576,410.1,127.9,3.601820244417659e-05,1.0,6.621999979019165,642.6666666666666,192.0,1.0,5.370997905731201,2.0793163776397705,0.9631717801094055,0.0,0.0197014975,0.009940119920000002,0.12782368063926697,0.1251533329486847,0.1298181414604187,0.05079525709152222
4,all,8.137378692626953,1.7235993146896362,5.506099987030029,554.6,133.7,3.655766372463634e-05,1.0,8.539000113805136,847.6666666666666,175.0,1.0,0.011632933281362057,2.0792934894561768,0.9571489095687866,0.0,0.0196029900125,0.009920239680160002,0.12781131267547607,0.12497875094413757,0.13023248314857483,0.054908961057662964
5,all,7.699746131896973,2.2060680389404297,5.039600038528443,517.3,124.6,5.866431690211462e-05,1.0,7.20466677347819,825.6666666666666,156.66666666666666,1.0,0.8167317509651184,2.0793190002441406,0.9504790306091309,0.0,0.0195049750624375,0.009900399200799681,0.12778490781784058,0.12507987022399902,0.1301879733800888,0.05914776399731636
6,all,7.485556602478027,1.7751548290252686,3.8020000219345094,465.5,128.3,4.4713875282089094e-05,1.0,5.408000071843465,734.3333333333334,154.0,1.0,-8.781050682067871,2.0793347358703613,0.9431889653205872,0.0,0.01940745018712531,0.009880598402398083,0.12780511379241943,0.12471771240234375,0.12978559732437134,0.06347852200269699
7,all,6.843288421630859,2.2354495525360107,3.610599994659424,351.1,112.9,6.051376240559564e-05,1.0,7.624333381652832,665.6666666666666,170.66666666666666,1.0,3.342186450958252,2.079348564147949,0.9353747963905334,0.0,0.019310412936189684,0.009860837205593286,0.12779827415943146,0.12469482421875,0.12964212894439697,0.06783883273601532
8,all,7.561150550842285,1.2867999076843262,3.3128999948501585,459.4,110.0,4.5162685101353156e-05,1.0,5.549333333969116,690.3333333333334,135.0,1.0,-0.8774458169937134,2.0793488025665283,0.9269555807113647,0.0,0.019213860871508736,0.0098411155311821,0.12785525619983673,0.12451258301734924,0.12970376014709473,0.07227499783039093
9,all,7.730631351470947,1.9695944786071777,4.67449996471405,478.5,133.9,4.035806007164236e-05,1.0,9.444999933242798,594.3333333333334,192.0,1.0,1.9827090501785278,2.079336404800415,0.9179438352584839,0.0,0.019117791567151193,0.009821433300119736,0.12791113555431366,0.12434098869562149,0.1299726963043213,0.07677912712097168
10,all,7.8606672286987305,0.584204912185669,3.18580002784729,450.0,110.5,3.6122056282143155e-05,1.0,4.53766671816508,549.0,136.0,1.0,2.40916109085083,2.0793285369873047,0.9083741903305054,0.0,0.019022202609315437,0.009801790433519496,0.12795239686965942,0.12433712929487228,0.12967517971992493,0.08133382350206375
