step,mode,R_mean,R_std,avg_rt,avg_nodes,avg_lazy,avg_gap,avg_solved,tail_rt,tail_nodes,tail_lazy,tail_solved,loss,Hmix,rep,scale_reg,entropy_coeff,repulsion_w,scale_mean,scale_min,scale_max,center_pairdist_mean
1,all,6.807676792144775,2.048336982727051,3.158200001716614,347.1,102.6,3.882276573297862e-05,1.0,5.420333385467529,568.3333333333334,149.66666666666666,1.0,-3.2006051540374756,2.0794413089752197,0.9735880494117737,0.0,0.0199,0.009980000000000001,0.12742799520492554,0.12742799520492554,0.12742799520492554,0.042785562574863434
2,all,6.965295314788818,2.1661598682403564,3.4638999462127686,371.5,122.7,4.360679944569049e-05,1.0,5.962999900182088,636.0,172.66666666666666,1.0,-4.702249526977539,2.079441547393799,0.9733495712280273,0.0,0.019800500000000002,0.009960040000000002,0.12744292616844177,0.12736842036247253,0.12748761475086212,0.04298562556505203
3,all,8.169297218322754,0.7671935558319092,3.932800030708313,494.9,139.2,4.9856319212680226e-05,1.0,5.609333356221517,563.6666666666666,168.66666666666666,1.0,-2.389594793319702,2.0794410705566406,0.973115861415863,0.0,0.0197014975,0.009940119920000002,0.12745706737041473,0.12731197476387024,0.1275465488433838,0.04318073019385338
4,all,7.760571479797363,1.526382327079773,3.581999969482422,502.0,130.3,1.5891371561900057e-05,1.0,5.429333368937175,721.3333333333334,145.33333333333334,1.0,3.4943783283233643,2.0794410705566406,0.9728835225105286,0.0,0.0196029900125,0.009920239680160002,0.12746179103851318,0.12731440365314484,0.12760578095912933,0.043373797088861465
5,all,6.620541572570801,2.099018096923828,2.511500024795532,304.5,97.6,2.6311730193747192e-05,1.0,5.456666707992554,645.0,160.66666666666666,1.0,-7.940950393676758,2.0794410705566406,0.9726462960243225,0.0,0.0195049750624375,0.009900399200799681,0.12746503949165344,0.1272919625043869,0.12764248251914978,0.043570004403591156
6,all,6.769144535064697,2.249086856842041,3.0929999589920043,384.6,104.3,1.443999486957511e-05,1.0,5.291999975840251,614.6666666666666,134.66666666666666,1.0,-1.8466204404830933,2.0794410705566406,0.9724220633506775,0.0,0.01940745018712531,0.009880598402398083,0.12746748328208923,0.12725725769996643,0.12767326831817627,0.043754834681749344
7,all,6.718323707580566,2.571549654006958,3.8371999740600584,379.0,109.6,4.070350083791029e-05,1.0,6.395999987920125,574.6666666666666,165.66666666666666,1.0,4.967054843902588,2.0794408321380615,0.9721889495849609,0.0,0.019310412936189684,0.009860837205593286,0.12746873497962952,0.12723010778427124,0.12771296501159668,0.043946024030447006
8,all,7.287186622619629,1.9737358093261719,3.645300006866455,437.9,113.0,4.5289756358480296e-05,1.0,6.4049999713897705,751.3333333333334,165.33333333333334,1.0,1.425790786743164,2.0794408321380615,0.97194904088974,0.0,0.019213860871508736,0.0098411155311821,0.12747038900852203,0.1272042691707611,0.1277339905500412,0.0441419780254364
9,all,6.675422668457031,1.9175797700881958,3.231700038909912,293.3,102.1,2.934657804759208e-05,1.0,5.030666669209798,662.6666666666666,131.33333333333334,1.0,2.2109086513519287,2.0794405937194824,0.9717035293579102,0.0,0.019117791567151193,0.009821433300119736,0.127471461892128,0.12718361616134644,0.12775655090808868,0.04434161260724068
10,all,7.8144989013671875,1.8153430223464966,4.724200034141541,440.3,136.2,3.150964448785122e-05,1.0,7.514000018437703,567.0,188.33333333333334,1.0,2.1073756217956543,2.0794405937194824,0.9714533686637878,0.0,0.019022202609315437,0.009801790433519496,0.1274721622467041,0.1271633803844452,0.12778408825397491,0.04454410821199417
11,all,6.353439807891846,2.176943063735962,2.4870999813079835,293.1,91.9,3.5516475354155225e-05,1.0,4.633666594823201,605.3333333333334,132.33333333333334,1.0,3.570952892303467,2.0794403553009033,0.971199095249176,0.0,0.01892709159626886,0.009782186852652457,0.12747281789779663,0.12714244425296783,0.127806156873703,0.04474892094731331
12,all,6.831280708312988,1.8154187202453613,3.3349000215530396,269.6,105.3,2.3146763111127188e-05,1.0,6.211333354314168,621.6666666666666,155.66666666666666,1.0,-2.728489398956299,2.0794403553009033,0.9709506034851074,0.0,0.018832456138287518,0.009762622478947153,0.1274746209383011,0.12711766362190247,0.12783609330654144,0.04494825750589371
13,all,7.852087497711182,1.076694369316101,3.8247999429702757,455.9,118.2,1.8380569580145703e-05,1.0,6.94866665204366,658.6666666666666,161.0,1.0,-4.054928779602051,2.079439878463745,0.9707062840461731,0.0,0.01873829385759608,0.00974309723398926,0.12747615575790405,0.12709346413612366,0.12787380814552307,0.04514354467391968
14,all,7.594763278961182,2.0464813709259033,5.060899996757508,413.3,129.3,4.438679458456199e-05,1.0,9.846333265304565,606.0,196.33333333333334,1.0,-0.47217804193496704,2.079439878463745,0.9704586863517761,0.0,0.0186446023883081,0.00972361103952128,0.12747779488563538,0.12707968056201935,0.12791544198989868,0.04534046724438667
15,all,7.407252311706543,1.8709276914596558,3.405500030517578,466.5,112.1,4.5343647717811396e-05,1.0,5.8480000495910645,682.6666666666666,152.33333333333334,1.0,6.435367107391357,2.079439640045166,0.9702059626579285,0.0,0.01855137937636656,0.009704163817442237,0.12747880816459656,0.1270737200975418,0.1279502660036087,0.04554062336683273
16,all,7.155325889587402,1.8308069705963135,3.33510000705719,393.6,105.4,3.781470152703825e-05,1.0,6.715333302815755,867.3333333333334,149.33333333333334,1.0,-2.225637674331665,2.079439163208008,0.9699598550796509,0.0,0.018458622479484727,0.009684755489807352,0.1274794340133667,0.1270786076784134,0.1279829442501068,0.04573480412364006
17,all,8.224900245666504,1.586112141609192,4.802199983596802,618.6,144.3,6.579317372161312e-05,1.0,6.33299994468689,788.0,184.0,1.0,1.4369547367095947,2.079439401626587,0.9697065949440002,0.0,0.018366329367087302,0.009665385978827738,0.12747912108898163,0.12708379328250885,0.12799541652202606,0.04593385383486748
18,all,6.650003910064697,2.1596810817718506,3.2825000047683717,288.1,109.2,2.5340880896933503e-05,1.0,6.711333354314168,613.0,167.33333333333334,1.0,7.551764965057373,2.079439163208008,0.9694535136222839,0.0,0.018274497720251866,0.009646055206870082,0.12747889757156372,0.12708596885204315,0.12799778580665588,0.04613179713487625
19,all,7.531100273132324,1.630440592765808,3.9944000005722047,431.4,119.6,4.600568578292282e-05,1.0,6.621333360671997,727.6666666666666,146.0,1.0,0.17970550060272217,2.079439163208008,0.9692003130912781,0.0,0.018183125231650606,0.009626763096456343,0.1274786740541458,0.12709252536296844,0.12800316512584686,0.04632897302508354
20,all,8.55612564086914,0.7318470478057861,5.418600010871887,590.7,151.7,6.084446491685411e-05,1.0,9.094000021616617,572.0,201.0,1.0,-0.6296059489250183,2.079439163208008,0.9689404368400574,0.0,0.018092209605492352,0.00960750957026343,0.1274782419204712,0.12710097432136536,0.12799657881259918,0.046530596911907196
21,all,8.106515884399414,1.52975332736969,4.884199953079223,534.4,136.4,2.648061679502273e-05,1.0,8.751999934514364,764.0,176.66666666666666,1.0,-1.1447197198867798,2.079439163208008,0.9686807990074158,0.0,0.01800174855746489,0.009588294551122903,0.12747779488563538,0.12710720300674438,0.12799997627735138,0.0467311330139637
22,all,7.766863822937012,1.9997259378433228,4.536700010299683,606.7,124.9,3.7235306793402686e-05,1.0,8.248333295186361,1201.3333333333333,150.0,1.0,-0.6234362125396729,2.079439163208008,0.9684139490127563,0.0,0.017911739814677568,0.009569117962020658,0.12747718393802643,0.12711888551712036,0.1280018389225006,0.04693632945418358
23,all,7.4696197509765625,1.7894725799560547,3.8050999879837035,407.9,130.5,4.789980288624518e-05,1.0,6.076999982198079,635.0,159.66666666666666,1.0,1.4244470596313477,2.0794389247894287,0.9681411385536194,0.0,0.01782218111560418,0.009549979726096617,0.12747620046138763,0.1271236389875412,0.12799692153930664,0.04714527353644371
24,all,7.192268371582031,1.9072554111480713,3.2434000253677366,379.8,115.8,4.842794443997646e-05,1.0,6.072000026702881,674.0,139.5,1.0,0.4302586317062378,2.0794389247894287,0.9678625464439392,0.0,0.017733070210026156,0.009530879766644424,0.1274748146533966,0.12712405622005463,0.1279897391796112,0.04735761508345604
25,all,7.4357147216796875,1.7114065885543823,3.621500015258789,466.0,116.1,4.358438605159031e-05,1.0,5.7834999561309814,811.0,127.5,1.0,-3.0796611309051514,2.0794386863708496,0.9675785899162292,0.0,0.017644404858976025,0.009511818007111135,0.12747368216514587,0.12712521851062775,0.1279827058315277,0.0475730337202549
26,all,7.479128360748291,2.0484349727630615,3.928999996185303,432.0,126.3,3.5192207609044686e-05,1.0,6.307999968528748,580.5,167.5,1.0,4.13559627532959,2.0794384479522705,0.9672949910163879,0.0,0.017556182834681144,0.009492794371096912,0.1274724304676056,0.12711948156356812,0.1279716193675995,0.04778743535280228
27,all,8.12925910949707,1.6324712038040161,5.3407999753952025,503.3,144.3,4.3076139805346606e-05,1.0,8.833999991416931,600.0,159.0,1.0,0.16543611884117126,2.0794382095336914,0.967005729675293,0.0,0.017468401920507737,0.00947380878235472,0.1274712234735489,0.1271136999130249,0.12795542180538177,0.048004861921072006
28,all,8.093790054321289,1.713486909866333,5.388299942016602,521.9,139.1,1.5008418935146049e-05,1.0,10.537999987602234,599.5,171.0,1.0,-5.350343704223633,2.0794382095336914,0.9667172431945801,0.0,0.0173810599109052,0.00945486116479001,0.1274699717760086,0.12707990407943726,0.12797941267490387,0.048220906406641006
29,all,7.802290916442871,2.1779978275299072,5.126299953460693,524.8,150.1,4.646408812994258e-05,1.0,9.407999992370605,945.5,219.5,1.0,-1.8398685455322266,2.0794382095336914,0.9664240479469299,0.0,0.017294154611350674,0.009435951442460429,0.12746869027614594,0.1270437389612198,0.12799955904483795,0.04843940585851669
30,all,7.974854469299316,1.828532338142395,5.086499953269959,530.3,134.8,3.481511609983376e-05,1.0,10.767499923706055,808.0,195.5,1.0,-1.89260733127594,2.079437732696533,0.9661259055137634,0.0,0.017207683838293922,0.009417079539575508,0.1274675875902176,0.12700597941875458,0.12801408767700195,0.04866066202521324
31,all,7.994211673736572,1.4601651430130005,4.425499939918518,546.6,128.0,2.9350487407519447e-05,1.0,7.08299994468689,778.5,145.0,1.0,-4.09349250793457,2.079437494277954,0.9658312797546387,0.0,0.017121645419102452,0.009398245380496356,0.1274668425321579,0.12697002291679382,0.12802335619926453,0.04887829348444939
32,all,7.099484920501709,1.9987150430679321,3.8308000326156617,387.9,118.5,5.562717776732121e-05,1.0,7.989500045776367,631.0,171.5,1.0,-0.9877969026565552,2.079437255859375,0.965534508228302,0.0,0.01703603719200694,0.009379448889735364,0.12746597826480865,0.1269407719373703,0.12802861630916595,0.04909658804535866
33,all,8.40139102935791,0.6121142506599426,4.742199993133545,543.8,139.9,2.7880477093017495e-05,1.0,7.478999972343445,564.5,173.5,1.0,-0.9863981604576111,2.079437017440796,0.9652321934700012,0.0,0.016950857006046902,0.009360689991955893,0.12746506929397583,0.12691423296928406,0.12803269922733307,0.04931793734431267
34,all,7.27054500579834,2.0633115768432617,4.04610002040863,387.9,121.7,9.842605702933734e-06,1.0,8.070500135421753,613.5,193.0,1.0,1.666902780532837,2.079436779022217,0.9649248719215393,0.0,0.016866102721016667,0.009341968611971981,0.1274644285440445,0.12689051032066345,0.1280415952205658,0.049542009830474854
35,all,7.3982343673706055,2.0432016849517822,3.806700038909912,451.0,125.8,1.803969782512375e-05,1.0,7.883000135421753,828.0,175.0,1.0,-1.6296147108078003,2.0794363021850586,0.9646126627922058,0.0,0.016781772207411585,0.009323284674748036,0.12746389210224152,0.12687760591506958,0.12804435193538666,0.049768511205911636
36,all,7.097611904144287,1.6137982606887817,3.001900053024292,340.9,109.6,3.159358514922806e-05,1.0,6.42549991607666,670.0,159.0,1.0,-2.1857755184173584,2.0794363021850586,0.9643059968948364,0.0,0.016697863346374527,0.009304638105398541,0.12746360898017883,0.12686772644519806,0.1280512660741806,0.049990054219961166
37,all,7.011539459228516,2.1094119548797607,3.7758999824523927,372.2,122.3,3.616580226427487e-05,1.0,6.710500001907349,662.5,170.0,1.0,2.122853994369507,2.0794360637664795,0.9639974236488342,0.0,0.016614374029642654,0.009286028829187744,0.1274634450674057,0.12686018645763397,0.12804646790027618,0.050211939960718155
38,all,7.694879055023193,1.6920394897460938,3.9057000398635866,528.9,118.5,4.764906815581121e-05,1.0,6.957500100135803,959.5,150.0,1.0,-2.6828582286834717,2.0794358253479004,0.9636832475662231,0.0,0.01653130215949444,0.009267456771529368,0.12746331095695496,0.1268519014120102,0.128044992685318,0.05043680593371391
39,all,6.290641784667969,2.0727996826171875,2.5628999948501585,270.9,103.4,1.6197322172374368e-05,1.0,5.447499990463257,615.5,166.0,1.0,1.7424068450927734,2.0794358253479004,0.9633703231811523,0.0,0.01644864564869697,0.009248921857986309,0.12746290862560272,0.1268383264541626,0.12804201245307922,0.05066003277897835
40,all,7.299864292144775,2.107046604156494,4.253900027275085,385.2,119.5,1.638508479457637e-05,1.0,8.678499937057495,781.5,161.5,1.0,2.8828258514404297,2.079435348510742,0.9630566835403442,0.0,0.016366402420453483,0.009230424014270336,0.12746228277683258,0.12681818008422852,0.12804877758026123,0.050882548093795776
41,all,7.526069641113281,1.7648835182189941,3.7606000185012816,481.3,122.3,1.2767247382557969e-05,1.0,5.499500036239624,673.5,148.0,1.0,1.5949739217758179,2.0794355869293213,0.9627373814582825,0.0,0.016284570408351216,0.009211963166241795,0.12746182084083557,0.12680290639400482,0.12804684042930603,0.051108233630657196
42,all,7.705016136169434,1.6245168447494507,3.5592000246047975,480.5,125.2,2.1087210501237643e-05,1.0,6.397000074386597,599.0,168.5,1.0,-1.6795120239257812,2.0794355869293213,0.9624124765396118,0.0,0.016203147556309458,0.009193539239909312,0.12746138870716095,0.12678414583206177,0.12804014980793,0.051336731761693954
43,all,8.24891471862793,1.2888083457946777,5.044500041007995,532.8,145.4,3.711984544540124e-05,1.0,8.843000054359436,904.0,203.0,1.0,-0.6431742310523987,2.079435348510742,0.9620825052261353,0.0,0.01612213181852791,0.009175152161429494,0.12746098637580872,0.12677042186260223,0.12802955508232117,0.051567789167165756
44,all,7.509700775146484,1.5342369079589844,3.5334999799728393,389.9,120.3,4.859332756111682e-05,1.0,7.10099995136261,686.5,204.5,1.0,-0.0009885374456644058,2.079435348510742,0.9617534279823303,0.0,0.01604152115943527,0.009156801857106635,0.12746047973632812,0.1267540156841278,0.1280292421579361,0.05179727450013161
