step,mode,R_mean,R_std,avg_rt,avg_nodes,avg_lazy,avg_gap,avg_solved,tail_rt,tail_nodes,tail_lazy,tail_solved,loss,Hmix,rep,scale_reg,entropy_coeff,repulsion_w,scale_mean,scale_min,scale_max,center_pairdist_mean
15,all,7.9795989990234375,0.9671874642372131,3.5717999935150146,522.3,123.9,4.588340004589723e-05,1.0,4.9946666558583575,824.6666666666666,140.66666666666666,1.0,11.992851257324219,2.0794408321380615,0.9701835513114929,0.0,0.01855137937636656,0.009704163817442237,0.12747173011302948,0.12726840376853943,0.1277432143688202,0.045558128505945206
16,all,7.601956367492676,2.1755056381225586,4.721700000762939,525.9,121.6,1.596618289887714e-05,1.0,8.524333238601685,922.3333333333334,143.0,1.0,-2.6125338077545166,2.0794410705566406,0.9699230194091797,0.0,0.018458622479484727,0.009684755489807352,0.12747153639793396,0.12725482881069183,0.12773853540420532,0.04576348885893822
17,all,8.670578002929688,1.7054489850997925,359.9825000047684,427.1,127.5,inf,0.9,1191.0273333390553,381.6666666666667,143.0,0.6666666666666666,-2.0427422523498535,2.0794408321380615,0.9696661233901978,0.0,0.018366329367087302,0.009665385978827738,0.1274709701538086,0.12724167108535767,0.12772761285305023,0.04596521332859993
18,all,7.153170108795166,1.6747500896453857,2.9440000295639037,362.5,110.3,1.9130349930515586e-05,1.0,5.584333340326945,651.3333333333334,150.0,1.0,3.942509651184082,2.0794405937194824,0.9694033861160278,0.0,0.018274497720251866,0.009646055206870082,0.12747050821781158,0.12722869217395782,0.1277189701795578,0.046170495450496674
19,all,6.617940425872803,1.8735063076019287,2.7849000215530397,336.5,101.5,1.8804348501516346e-05,1.0,4.264000018437703,713.3333333333334,124.66666666666667,1.0,1.783302903175354,2.0794408321380615,0.96914142370224,0.0,0.018183125231650606,0.009626763096456343,0.12746986746788025,0.12721550464630127,0.1277061551809311,0.04637445881962776
20,all,8.33619499206543,0.6452969908714294,4.328099989891053,629.1,124.7,4.2076354101766716e-05,1.0,6.678333282470703,785.0,151.0,1.0,3.615809679031372,2.0794405937194824,0.9688736796379089,0.0,0.018092209605492352,0.00960750957026343,0.12746909260749817,0.1272048056125641,0.12773412466049194,0.04658185690641403
21,all,7.719259738922119,1.666024088859558,4.21399998664856,429.6,136.0,1.7573872543982416e-05,1.0,6.44433331489563,624.3333333333334,166.33333333333334,1.0,-2.328664541244507,2.0794405937194824,0.9686028361320496,0.0,0.01800174855746489,0.009588294551122903,0.1274682730436325,0.12720222771167755,0.12775090336799622,0.04679073765873909
22,all,6.952411651611328,1.6625162363052368,3.5753000020980834,267.0,114.1,3.982507236467943e-05,1.0,5.819000085194905,587.0,150.0,1.0,1.81964910030365,2.0794405937194824,0.9683271646499634,0.0,0.017911739814677568,0.009569117962020658,0.1274673342704773,0.1272028684616089,0.12777024507522583,0.04700249433517456
23,all,8.068826675415039,1.315284013748169,4.112299990653992,519.1,147.8,9.25077965229468e-06,1.0,5.709666649500529,557.0,181.0,1.0,7.202706336975098,2.0794403553009033,0.9680471420288086,0.0,0.01782218111560418,0.009549979726096617,0.12746687233448029,0.12720859050750732,0.12779057025909424,0.04721653088927269
24,all,7.237476348876953,2.01448917388916,2.990300011634827,489.9,111.8,4.839012727023682e-05,1.0,5.607499957084656,839.5,149.5,1.0,-5.030905723571777,2.0794403553009033,0.9677696228027344,0.0,0.017733070210026156,0.009530879766644424,0.1274663209915161,0.12722378969192505,0.1277921199798584,0.047427739948034286
