step,mode,R_mean,R_std,avg_rt,avg_nodes,avg_lazy,avg_gap,avg_solved,tail_rt,tail_nodes,tail_lazy,tail_solved,loss,Hmix,rep,scale_reg,entropy_coeff,repulsion_w,scale_mean,scale_min,scale_max,center_pairdist_mean
1,all,6.692436218261719,2.006908893585205,2.6108999729156492,347.1,102.6,3.882276573297862e-05,1.0,4.242666641871135,568.3333333333334,149.66666666666666,1.0,-3.390285015106201,2.0794413089752197,0.9735880494117737,0.0,0.0199,0.009980000000000001,0.12742799520492554,0.12742799520492554,0.12742799520492554,0.042785562574863434
2,all,7.694075107574463,2.0764129161834717,4.67929995059967,463.8,140.0,3.9671106959528894e-05,1.0,8.284333308537802,573.0,201.33333333333334,1.0,-8.699175834655762,2.079394817352295,0.9685128331184387,0.0,0.019800500000000002,0.009960040000000002,0.12773127853870392,0.12624122202396393,0.1286253035068512,0.04685928672552109
3,all,7.391249179840088,2.4775938987731934,6.083100008964538,426.3,120.3,2.8167205806758798e-05,1.0,10.460000038146973,664.0,174.33333333333334,1.0,6.510254383087158,2.0793631076812744,0.963182270526886,0.0,0.0197014975,0.009940119920000002,0.12785133719444275,0.12512609362602234,0.12954026460647583,0.050787899643182755
4,all,8.446120262145996,1.2518490552902222,6.068600010871887,634.7,130.1,6.11671148851328e-05,1.0,9.17800005276998,1083.3333333333333,162.66666666666666,1.0,-2.40216064453125,2.079355478286743,0.9571667909622192,0.0,0.0196029900125,0.009920239680160002,0.127879336476326,0.12511727213859558,0.1298728883266449,0.05489728972315788
5,all,8.010009765625,2.0976107120513916,7.220399975776672,429.6,132.6,3.580699167228905e-05,1.0,13.817333380381266,661.3333333333334,209.66666666666666,1.0,-2.644299030303955,2.079343318939209,0.9505025148391724,0.0,0.0195049750624375,0.009900399200799681,0.12798944115638733,0.12544816732406616,0.13027691841125488,0.05913340672850609
6,all,7.452596187591553,1.8673241138458252,4.4006999969482425,405.6,107.9,3.7472785007795024e-05,1.0,8.74733336766561,822.0,148.0,1.0,-2.676677703857422,2.0793118476867676,0.9432117342948914,0.0,0.01940745018712531,0.009880598402398083,0.1280830204486847,0.12484680861234665,0.13097558915615082,0.06346594542264938
7,all,8.048295021057129,1.7006685733795166,5.474600005149841,534.1,123.5,5.0026390653532545e-05,1.0,8.493666728337606,796.3333333333334,153.0,1.0,3.481851816177368,2.0792860984802246,0.9353212714195251,0.0,0.019310412936189684,0.009860837205593286,0.12810136377811432,0.1246478334069252,0.13102224469184875,0.06787001341581345
8,all,7.953442573547363,4.012975215911865,9.502300024032593,1157.2,129.1,0.00022141977441559796,0.9,24.62333329518636,3242.0,209.33333333333334,0.6666666666666666,0.2815622389316559,2.079257011413574,0.9269275665283203,0.0,0.019213860871508736,0.0098411155311821,0.12803764641284943,0.12461882829666138,0.13082531094551086,0.0722913146018982
9,all,7.4564409255981445,1.729472041130066,3.461199998855591,397.2,113.7,4.036315475151086e-05,1.0,5.584000031153361,729.3333333333334,148.33333333333334,1.0,1.4398771524429321,2.0792062282562256,0.9179377555847168,0.0,0.019117791567151193,0.009821433300119736,0.12797272205352783,0.12464819103479385,0.1309298425912857,0.07678364217281342
10,all,6.998188018798828,1.9310307502746582,3.256099987030029,317.8,108.9,2.6461362595724706e-05,1.0,5.590666611989339,543.6666666666666,156.33333333333334,1.0,2.277151346206665,2.0791678428649902,0.9083710312843323,0.0,0.019022202609315437,0.009801790433519496,0.1279209703207016,0.12471364438533783,0.1314721554517746,0.08133698999881744
