step,mode,R_mean,R_std,avg_rt,avg_nodes,avg_lazy,avg_gap,avg_solved,tail_rt,tail_nodes,tail_lazy,tail_solved,loss,Hmix,rep,scale_reg,entropy_coeff,repulsion_w,scale_mean,scale_min,scale_max,center_pairdist_mean
1,all,9.077201843261719,0.7600811719894409,9.885000014305115,531.9,170.9,5.384877823169527e-05,1.0,18.250666697820026,585.6666666666666,209.66666666666666,1.0,2.5042049884796143,2.0794413089752197,0.9735880494117737,0.0,0.0199,0.009980000000000001,0.12742799520492554,0.12742799520492554,0.12742799520492554,0.042785562574863434
2,all,9.166680335998535,0.7825803756713867,10.259199953079223,596.3,164.1,3.196189272643755e-05,1.0,18.03700002034505,644.3333333333334,203.33333333333334,1.0,-10.463486671447754,2.079394578933716,0.9685128331184387,0.0,0.019800500000000002,0.009960040000000002,0.12773127853870392,0.12624122202396393,0.1286253035068512,0.04685930535197258
3,all,8.667543411254883,1.5646414756774902,8.669000005722046,487.2,167.1,2.9545844242331804e-05,1.0,11.385333379109701,586.0,221.0,1.0,-7.514337062835693,2.0793533325195312,0.9629363417625427,0.0,0.0197014975,0.009940119920000002,0.1278511881828308,0.12511377036571503,0.12973621487617493,0.05096041411161423
4,all,9.057830810546875,0.33676081895828247,7.880199980735779,669.6,155.8,3.25023682346687e-05,1.0,10.558000008265177,813.0,162.33333333333334,1.0,-4.115906238555908,2.079285144805908,0.9567359685897827,0.0,0.0196029900125,0.009920239680160002,0.12791666388511658,0.12408069521188736,0.13077963888645172,0.055176835507154465
5,all,9.399712562561035,0.4418445825576782,10.816700005531311,608.5,183.3,3.7521324175423114e-05,1.0,15.271333376566568,678.3333333333334,220.0,1.0,-2.326597213745117,2.0792312622070312,0.9499621987342834,0.0,0.0195049750624375,0.009900399200799681,0.12793482840061188,0.12394341826438904,0.13157743215560913,0.059460051357746124
6,all,9.383576393127441,0.5886659026145935,11.438899946212768,652.3,174.3,5.9202267785725384e-05,1.0,18.703333218892414,811.3333333333334,201.33333333333334,1.0,1.6179592609405518,2.0791985988616943,0.9425776600837708,0.0,0.01940745018712531,0.009880598402398083,0.12792369723320007,0.12385943531990051,0.13189107179641724,0.06382539123296738
7,all,9.407295227050781,0.48230716586112976,10.625500011444093,650.2,187.5,5.127340555492587e-05,1.0,15.023333390553793,843.0,204.33333333333334,1.0,1.0159270763397217,2.079164505004883,0.9347052574157715,0.0,0.019310412936189684,0.009860837205593286,0.1279190182685852,0.12357024848461151,0.13223041594028473,0.06820214539766312
8,all,8.671609878540039,1.8769675493240356,8.716800022125245,563.1,159.5,5.3629379991000347e-05,1.0,13.34166661898295,678.3333333333334,206.66666666666666,1.0,-2.7402050495147705,2.079103946685791,0.9262529611587524,0.0,0.019213860871508736,0.0098411155311821,0.1279115378856659,0.1231607124209404,0.13281838595867157,0.07264291495084763
9,all,10.272100448608398,2.6464953422546387,15.934299993515015,1172.7,207.1,0.0003839578988887695,0.9,30.225666602452595,2441.3333333333335,303.6666666666667,0.6666666666666666,-5.93462610244751,2.0790205001831055,0.9172082543373108,0.0,0.019117791567151193,0.009821433300119736,0.12790529429912567,0.12275753915309906,0.1335412859916687,0.07715262472629547
10,all,8.742433547973633,1.785245656967163,8.727099943161011,833.2,155.0,4.6768721387355955e-05,1.0,15.961999893188477,1517.6666666666667,189.33333333333334,1.0,-2.801269769668579,2.0789153575897217,0.9075794219970703,0.0,0.019022202609315437,0.009801790433519496,0.1279127448797226,0.12233699858188629,0.13440313935279846,0.08172695338726044
