step,mode,R_mean,R_std,avg_rt,avg_nodes,avg_lazy,avg_gap,avg_solved,tail_rt,tail_nodes,tail_lazy,tail_solved,loss,Hmix,rep,scale_reg,entropy_coeff,repulsion_w,scale_mean,scale_min,scale_max,center_pairdist_mean
1,all,6.49746561050415,1.9611892700195312,1.9308000087738038,347.1,102.6,3.882276573297862e-05,1.0,3.105666716893514,568.3333333333334,149.66666666666666,1.0,-3.398015022277832,2.0794413089752197,0.9735880494117737,0.0,0.0199,0.009980000000000001,0.12742799520492554,0.12742799520492554,0.12742799520492554,0.042785562574863434
2,all,7.065195560455322,2.192634105682373,3.5896000385284426,392.3,131.4,2.9435529883250232e-05,1.0,5.347333272298177,615.0,180.66666666666666,1.0,-3.103358030319214,2.0794410705566406,0.9731093645095825,0.0,0.019800500000000002,0.009960040000000002,0.127457857131958,0.12730886042118073,0.1275472640991211,0.04318612441420555
3,all,7.766323089599609,0.8986645936965942,2.904299998283386,476.4,122.0,3.523311306576755e-05,1.0,5.098666588465373,616.6666666666666,173.0,1.0,-1.3092694282531738,2.079440116882324,0.9726473689079285,0.0,0.0197014975,0.009940119920000002,0.12748336791992188,0.12719331681728363,0.12766598165035248,0.04356894642114639
4,all,7.157279968261719,2.239581346511841,3.2792999744415283,407.1,126.3,3.7573489523695804e-05,1.0,6.450666586558024,662.0,162.0,1.0,2.14674711227417,2.079439401626587,0.9721689224243164,0.0,0.0196029900125,0.009920239680160002,0.1274959146976471,0.12714165449142456,0.12778502702713013,0.0439620204269886
5,all,6.9673895835876465,2.019644260406494,2.723500061035156,383.9,115.9,1.497952100527659e-05,1.0,5.473333358764648,664.3333333333334,147.0,1.0,-4.476892948150635,2.0794386863708496,0.9716781377792358,0.0,0.0195049750624375,0.009900399200799681,0.12749741971492767,0.12707622349262238,0.12788261473178864,0.04436167702078819
6,all,6.517727851867676,2.416361093521118,3.1102999210357667,365.5,113.5,3.519355543385639e-05,1.0,6.386666536331177,631.6666666666666,169.33333333333334,1.0,-0.9443907737731934,2.079437732696533,0.9712172746658325,0.0,0.01940745018712531,0.009880598402398083,0.1275026500225067,0.12699200212955475,0.12796154618263245,0.04473373666405678
7,all,6.180166721343994,2.156378984451294,2.3906000375747682,263.2,106.3,1.74923874760006e-05,1.0,3.6410001118977866,571.6666666666666,156.0,1.0,4.300347805023193,2.0794363021850586,0.9707366824150085,0.0,0.019310412936189684,0.009860837205593286,0.12750886380672455,0.1269199252128601,0.12805265188217163,0.04511857032775879
8,all,7.7385735511779785,1.3205920457839966,3.2211999893188477,483.7,127.8,3.2701694664670903e-05,1.0,5.496999979019165,590.0,188.0,1.0,-1.446351170539856,2.079435348510742,0.97024005651474,0.0,0.019213860871508736,0.0098411155311821,0.12751460075378418,0.12685920298099518,0.12811970710754395,0.04551276937127113
9,all,8.147417068481445,0.8047841191291809,3.4493000507354736,672.5,122.7,5.6560954124111154e-05,1.0,5.288333336512248,897.3333333333334,135.33333333333334,1.0,-0.1966766119003296,2.079435110092163,0.9697310328483582,0.0,0.019117791567151193,0.009821433300119736,0.12751759588718414,0.12679709494113922,0.12811411917209625,0.04591332748532295
10,all,7.905249118804932,2.158844232559204,5.218600010871887,787.2,142.0,2.9358902503572905e-05,1.0,10.53166675567627,1723.0,190.0,1.0,-0.4028548002243042,2.079434633255005,0.9692096710205078,0.0,0.019022202609315437,0.009801790433519496,0.12751801311969757,0.12673209607601166,0.12813259661197662,0.04632013663649559
11,all,5.9011335372924805,2.3605716228485107,1.9253999710083007,285.1,94.4,2.9617125438769036e-05,1.0,3.6626665592193604,623.3333333333334,148.66666666666666,1.0,4.445148468017578,2.0794339179992676,0.9686766862869263,0.0,0.01892709159626886,0.009782186852652457,0.12752002477645874,0.1266595423221588,0.12815126776695251,0.04673219472169876
12,all,6.900115966796875,2.3162810802459717,2.891900062561035,403.2,127.4,3.376563924992445e-05,1.0,5.472333351771037,693.0,183.33333333333334,1.0,-3.6981046199798584,2.079432964324951,0.9681374430656433,0.0,0.018832456138287518,0.009762622478947153,0.1275237500667572,0.12658658623695374,0.12817277014255524,0.047145742923021317
13,all,7.676239013671875,0.7838737964630127,2.401200008392334,498.7,116.8,1.4691413542272111e-05,1.0,3.2180000146230063,624.0,140.33333333333334,1.0,2.5025975704193115,2.079432487487793,0.9676103591918945,0.0,0.01873829385759608,0.00974309723398926,0.12752680480480194,0.1265246868133545,0.128205806016922,0.04754652827978134
14,all,7.7125563621521,1.1424381732940674,3.075399971008301,463.3,121.3,4.932833419830667e-05,1.0,4.982999881108602,589.6666666666666,161.66666666666666,1.0,-2.4055206775665283,2.0794320106506348,0.9670822024345398,0.0,0.0186446023883081,0.00972361103952128,0.12752972543239594,0.12649378180503845,0.12821587920188904,0.04794478788971901
15,all,7.65326452255249,0.983637273311615,2.5425000190734863,500.4,123.2,4.0689054456304825e-05,1.0,3.622333367665609,847.0,144.0,1.0,5.4286208152771,2.0794320106506348,0.9665379524230957,0.0,0.01855137937636656,0.009704163817442237,0.12753158807754517,0.12647268176078796,0.12825120985507965,0.048351820558309555
16,all,7.450346946716309,1.763584017753601,3.083800029754639,482.3,127.0,3.698909428563909e-05,1.0,5.831666787465413,886.6666666666666,176.0,1.0,-2.8172013759613037,2.0794320106506348,0.9659789800643921,0.0,0.018458622479484727,0.009684755489807352,0.1275331825017929,0.1264643669128418,0.12826751172542572,0.04876643046736717
17,all,7.699436187744141,1.6306672096252441,3.2623000144958496,565.4,130.2,2.7146136756608486e-05,1.0,5.415333429972331,757.3333333333334,152.0,1.0,5.774872779846191,2.079432249069214,0.9654245376586914,0.0,0.018366329367087302,0.009665385978827738,0.12753455340862274,0.12647275626659393,0.12825478613376617,0.04917410388588905
18,all,7.308667182922363,1.8412925004959106,3.183699941635132,422.7,127.5,2.711209496407185e-05,1.0,5.373666683832805,583.0,174.33333333333334,1.0,7.458743095397949,2.079432249069214,0.9648542404174805,0.0,0.018274497720251866,0.009646055206870082,0.12753596901893616,0.12648363411426544,0.12823142111301422,0.04959014430642128
19,all,7.72332763671875,1.4489786624908447,3.4363000869750975,512.2,130.3,2.3309021298059717e-05,1.0,5.2250001430511475,708.3333333333334,164.33333333333334,1.0,-0.2436862289905548,2.079432249069214,0.9642851948738098,0.0,0.018183125231650606,0.009626763096456343,0.12753638625144958,0.12650275230407715,0.1282159388065338,0.0500018335878849
20,all,7.411200523376465,1.908579707145691,3.261100006103516,524.0,123.7,1.7389135884071138e-05,1.0,4.998999913533528,775.6666666666666,151.66666666666666,1.0,-4.984910011291504,2.079432964324951,0.9637079834938049,0.0,0.018092209605492352,0.00960750957026343,0.12753650546073914,0.12651939690113068,0.1282082349061966,0.05041602626442909
21,all,6.675164222717285,1.7030243873596191,2.2127999782562258,316.9,107.7,4.5504718916276075e-05,1.0,4.270999987920125,650.6666666666666,140.33333333333334,1.0,-0.6014610528945923,2.079432725906372,0.9631137847900391,0.0,0.01800174855746489,0.009588294551122903,0.12753692269325256,0.1265324205160141,0.1282140165567398,0.05083895102143288
22,all,6.536200046539307,1.7896695137023926,2.2354000091552733,337.0,102.5,5.1354276452785214e-05,1.0,3.3796666463216147,703.0,135.33333333333334,1.0,-4.654103755950928,2.079432964324951,0.9625035524368286,0.0,0.017911739814677568,0.009569117962020658,0.12753704190254211,0.12655772268772125,0.12820972502231598,0.051269643008708954
23,all,6.990470886230469,2.247809410095215,3.283899998664856,417.8,122.0,5.273635715308231e-05,1.0,7.209666649500529,840.0,193.0,1.0,-1.2344367504119873,2.079432725906372,0.9618784785270691,0.0,0.01782218111560418,0.009549979726096617,0.1275375485420227,0.1265786737203598,0.12822408974170685,0.05170712247490883
24,all,7.742589473724365,1.1965588331222534,3.5498999834060667,411.1,128.9,3.085251207843313e-05,1.0,6.699000000953674,574.5,165.0,1.0,10.141149520874023,2.079432964324951,0.9612393379211426,0.0,0.017733070210026156,0.009530879766644424,0.12753762304782867,0.1266002655029297,0.1282361000776291,0.052150752395391464
25,all,7.472603797912598,1.9835582971572876,4.0222999334335325,494.6,126.7,4.488137709105971e-05,1.0,6.406000018119812,1008.5,161.0,1.0,-3.109445571899414,2.0794332027435303,0.9605887532234192,0.0,0.017644404858976025,0.009511818007111135,0.12753848731517792,0.12660753726959229,0.12822429835796356,0.05259853973984718
26,all,8.05440902709961,1.1443642377853394,3.9046000480651855,504.4,139.7,5.5999103062336636e-05,1.0,6.012500047683716,561.5,182.5,1.0,4.051801681518555,2.079432725906372,0.9599360227584839,0.0,0.017556182834681144,0.009492794371096912,0.12753912806510925,0.12660068273544312,0.12820591032505035,0.053043950349092484
27,all,7.865136623382568,1.1498782634735107,3.92260000705719,443.8,124.0,4.125380173455689e-05,1.0,7.9695000648498535,607.0,152.0,1.0,-1.4125280380249023,2.079432964324951,0.9592689871788025,0.0,0.017468401920507737,0.00947380878235472,0.12753960490226746,0.12661251425743103,0.1281813234090805,0.05349543318152428
28,all,6.795782566070557,1.7123703956604004,2.8407000303268433,268.1,108.4,2.1375949525794788e-05,1.0,6.040500044822693,637.5,159.5,1.0,0.1460552215576172,2.0794332027435303,0.9586141705513,0.0,0.0173810599109052,0.00945486116479001,0.1275392472743988,0.12663115561008453,0.12816020846366882,0.05393502116203308
29,all,6.913962364196777,1.9562712907791138,2.368500018119812,388.2,115.2,3.748917793394743e-05,1.0,4.401000022888184,832.5,134.5,1.0,-0.11839257925748825,2.0794334411621094,0.957946240901947,0.0,0.017294154611350674,0.009435951442460429,0.1275390237569809,0.12664230167865753,0.1281490921974182,0.05437973141670227
30,all,6.969440460205078,2.3169751167297363,3.3477999925613404,457.5,121.7,4.312618662192835e-05,1.0,4.7804999351501465,821.0,186.0,1.0,-3.671694040298462,2.0794332027435303,0.9572752714157104,0.0,0.017207683838293922,0.009417079539575508,0.12753826379776,0.1266719102859497,0.12814027070999146,0.05482293292880058
31,all,7.51065731048584,1.9686853885650635,4.507599997520447,426.7,132.4,2.4400024965522685e-05,1.0,9.859500050544739,674.0,173.0,1.0,4.149581432342529,2.0794332027435303,0.956599235534668,0.0,0.017121645419102452,0.009398245380496356,0.12753765285015106,0.12667544186115265,0.12814238667488098,0.05526595190167427
