step,mode,R_mean,R_std,avg_rt,avg_nodes,avg_lazy,avg_gap,avg_solved,tail_rt,tail_nodes,tail_lazy,tail_solved,loss,Hmix,rep,scale_reg,entropy_coeff,repulsion_w,scale_mean,scale_min,scale_max,center_pairdist_mean
1,all,6.559412956237793,1.9657173156738281,2.128099966049194,347.1,102.6,3.882276573297862e-05,1.0,3.428333282470703,568.3333333333334,149.66666666666666,1.0,-3.3976778984069824,2.0794413089752197,0.9735880494117737,0.0,0.0199,0.009980000000000001,0.12742799520492554,0.12742799520492554,0.12742799520492554,0.042785562574863434
2,all,6.962821006774902,1.7054595947265625,2.8936999559402468,342.8,119.0,3.558027285562944e-05,1.0,5.564333200454712,698.3333333333334,168.33333333333334,1.0,2.516775369644165,2.0790839195251465,0.9581254124641418,0.0,0.019800500000000002,0.009960040000000002,0.12828731536865234,0.1241893619298935,0.13074606657028198,0.05426592752337456
3,all,8.183527946472168,0.6396268606185913,3.5551000356674196,576.6,134.6,2.6137334879811738e-05,1.0,5.575000047683716,673.6666666666666,160.33333333333334,1.0,-10.031856536865234,2.078333616256714,0.9401249885559082,0.0,0.0197014975,0.009940119920000002,0.1291656345129013,0.1214868575334549,0.1341497302055359,0.06523291766643524
4,all,6.752225399017334,2.4057936668395996,3.2121999979019167,340.2,120.3,4.119661277336182e-05,1.0,6.0649999777476,639.3333333333334,198.0,1.0,-0.14985157549381256,2.0771334171295166,0.9178705811500549,0.0,0.0196029900125,0.009920239680160002,0.1299019306898117,0.11876464635133743,0.13764043152332306,0.07685114443302155
5,all,6.826693534851074,2.093909740447998,2.429499959945679,397.6,108.5,4.034245809846162e-05,1.0,4.265666643778483,613.3333333333334,137.33333333333334,1.0,-0.13489000499248505,2.0759832859039307,0.8922296762466431,0.0,0.0195049750624375,0.009900399200799681,0.1305035948753357,0.11677300184965134,0.1408609300851822,0.08867435157299042
6,all,7.145468711853027,1.9694360494613647,3.3889000415802,408.0,129.5,3.278917956494962e-05,1.0,6.293999989827474,711.0,204.66666666666666,1.0,1.9817085266113281,2.0751824378967285,0.8632827401161194,0.0,0.01940745018712531,0.009880598402398083,0.13063524663448334,0.11639132350683212,0.1436949372291565,0.10076676309108734
7,all,7.6411542892456055,1.4990909099578857,3.199700045585632,452.1,130.8,3.3244824593120804e-05,1.0,5.466333389282227,581.3333333333334,174.0,1.0,-0.37007462978363037,2.0741288661956787,0.831685483455658,0.0,0.019310412936189684,0.009860837205593286,0.13084539771080017,0.11556202918291092,0.14680205285549164,0.11300899088382721
8,all,7.172769069671631,2.240816593170166,3.2967000246047973,423.4,123.6,4.224384380371619e-05,1.0,5.667666673660278,668.0,174.33333333333334,1.0,-2.3051421642303467,2.0734965801239014,0.7978721857070923,0.0,0.019213860871508736,0.0098411155311821,0.13102319836616516,0.1147642582654953,0.14785203337669373,0.12540152668952942
9,all,7.759424686431885,1.6438339948654175,3.3822999954223634,508.6,135.7,3.031320939199704e-05,1.0,4.945000012715657,620.6666666666666,158.33333333333334,1.0,1.7130942344665527,2.072793483734131,0.7623884081840515,0.0,0.019117791567151193,0.009821433300119736,0.13124985992908478,0.11379396915435791,0.1502232849597931,0.1379212588071823
10,all,7.6567182540893555,1.6309267282485962,4.025300002098083,439.2,137.0,3.3381874981431863e-05,1.0,5.403000036875407,623.0,171.66666666666666,1.0,0.8671958446502686,2.072127103805542,0.7265036702156067,0.0,0.019022202609315437,0.009801790433519496,0.13142108917236328,0.11300887167453766,0.1510302722454071,0.15029990673065186
11,all,6.981083869934082,1.8459672927856445,2.630400037765503,378.8,112.6,1.57966895273386e-05,1.0,4.310666720072429,577.0,138.66666666666666,1.0,-1.1848293542861938,2.071322441101074,0.689965546131134,0.0,0.01892709159626886,0.009782186852652457,0.13154634833335876,0.11213117092847824,0.1526530385017395,0.16280801594257355
12,all,7.078309059143066,1.7980406284332275,2.3188000202178953,413.2,115.5,2.949696880604997e-05,1.0,3.808999935785929,600.6666666666666,163.33333333333334,1.0,-1.6026817560195923,2.0704314708709717,0.6533714532852173,0.0,0.018832456138287518,0.009762622478947153,0.13174457848072052,0.11107300966978073,0.15363602340221405,0.1754016876220703
13,all,6.380973815917969,2.061732053756714,1.9479999780654906,325.8,104.1,4.303531816648514e-05,1.0,3.2763334115346274,614.6666666666666,151.33333333333334,1.0,-1.6544744968414307,2.069614887237549,0.6179899573326111,0.0,0.01873829385759608,0.00974309723398926,0.13192404806613922,0.11050394922494888,0.15518927574157715,0.18778245151042938
14,all,7.609510898590088,0.9113572835922241,2.5623000144958494,428.6,120.6,4.4480468157788694e-05,1.0,4.709333340326945,561.3333333333334,174.66666666666666,1.0,0.3582254648208618,2.068723201751709,0.5834147334098816,0.0,0.0186446023883081,0.00972361103952128,0.13213197886943817,0.10894893854856491,0.15666982531547546,0.20021958649158478
15,all,7.075865268707275,1.8403444290161133,2.883299994468689,421.9,117.7,4.46343109698954e-05,1.0,4.5323333740234375,797.6666666666666,141.66666666666666,1.0,-3.4188175201416016,2.0678508281707764,0.550239622592926,0.0,0.01855137937636656,0.009704163817442237,0.13225097954273224,0.1069749966263771,0.1580561399459839,0.2126069962978363
16,all,6.874247074127197,1.734579086303711,2.2038999795913696,347.6,113.6,3.206143671706021e-05,1.0,3.6386667092641196,676.0,140.33333333333334,1.0,-0.8406269550323486,2.0666236877441406,0.5189547538757324,0.0,0.018458622479484727,0.009684755489807352,0.13243623077869415,0.10513253509998322,0.15947964787483215,0.22483780980110168
17,all,7.7407402992248535,1.7033255100250244,3.0741000175476074,561.7,129.3,3.619537774313747e-05,1.0,4.363666693369548,694.3333333333334,166.33333333333334,1.0,3.3772339820861816,2.065431833267212,0.4894830286502838,0.0,0.018366329367087302,0.009665385978827738,0.13265812397003174,0.10378648340702057,0.16099141538143158,0.23699712753295898
18,all,7.426135063171387,1.6318391561508179,2.909499979019165,419.9,114.8,2.9778716673868503e-05,1.0,4.688666661580403,582.0,166.33333333333334,1.0,4.30996561050415,2.0646655559539795,0.4620402753353119,0.0,0.018274497720251866,0.009646055206870082,0.13281360268592834,0.10262401401996613,0.16213808953762054,0.24903042614459991
19,all,6.834256172180176,2.4253287315368652,3.294300007820129,371.4,117.7,2.4949136210924234e-05,1.0,5.96999994913737,578.0,152.0,1.0,1.2789186239242554,2.064115047454834,0.4370248019695282,0.0,0.018183125231650606,0.009626763096456343,0.13294030725955963,0.10213257372379303,0.1623113602399826,0.26075416803359985
20,all,7.146243095397949,1.9371932744979858,2.9836000204086304,392.9,120.0,5.077183250751143e-05,1.0,5.145666678746541,549.0,173.33333333333334,1.0,5.175312519073486,2.0634403228759766,0.4141259789466858,0.0,0.018092209605492352,0.00960750957026343,0.13306064903736115,0.10158384591341019,0.1630024015903473,0.27227792143821716
21,all,7.375114440917969,1.6466054916381836,3.432100009918213,439.5,135.3,2.2731493675011423e-05,1.0,6.312333345413208,914.3333333333334,198.0,1.0,0.36939525604248047,2.062760353088379,0.3935348689556122,0.0,0.01800174855746489,0.009588294551122903,0.13317988812923431,0.10142281651496887,0.16433408856391907,0.28344717621803284
22,all,6.360348701477051,1.95034921169281,1.8631999969482422,274.5,95.4,1.891481121908864e-05,1.0,3.3430000146230063,581.3333333333334,149.0,1.0,9.86280632019043,2.0623481273651123,0.37493661046028137,0.0,0.017911739814677568,0.009569117962020658,0.1332818567752838,0.1017906665802002,0.16545599699020386,0.29435113072395325
23,all,7.5380048751831055,1.9946787357330322,3.9848000526428224,470.0,122.8,1.9716078862129188e-05,1.0,7.9040000438690186,646.6666666666666,180.66666666666666,1.0,1.9144566059112549,2.0620648860931396,0.3582422733306885,0.0,0.01782218111560418,0.009549979726096617,0.13334178924560547,0.10217727720737457,0.16556939482688904,0.3049556612968445
24,all,7.828733921051025,1.8963954448699951,4.421700024604798,548.9,130.1,3.133725167178773e-05,1.0,8.629999995231628,898.5,196.0,1.0,-8.14896011352539,2.0619325637817383,0.3433336615562439,0.0,0.017733070210026156,0.009530879766644424,0.13334625959396362,0.10274966061115265,0.16542862355709076,0.31523293256759644
25,all,7.916819095611572,1.6372830867767334,3.9478000164031983,489.2,139.3,1.3913909671764172e-05,1.0,5.892000079154968,550.0,175.0,1.0,1.1526602506637573,2.0617992877960205,0.33007481694221497,0.0,0.017644404858976025,0.009511818007111135,0.1333540827035904,0.10353121906518936,0.16533970832824707,0.32516059279441833
26,all,8.33087158203125,1.6800663471221924,5.625100064277649,628.2,155.2,3.568314488196815e-05,1.0,9.117500066757202,1208.5,201.5,1.0,-2.619673252105713,2.0618724822998047,0.31841397285461426,0.0,0.017556182834681144,0.009492794371096912,0.13332799077033997,0.10419626533985138,0.1641971468925476,0.3346446454524994
27,all,6.958600044250488,1.7911752462387085,2.5583999395370483,398.5,102.7,2.7141154991635425e-05,1.0,5.46399998664856,537.5,164.0,1.0,4.1887898445129395,2.0616207122802734,0.3081340491771698,0.0,0.017468401920507737,0.00947380878235472,0.1333703100681305,0.10491278767585754,0.1641494780778885,0.3437183201313019
28,all,7.976006507873535,1.7338570356369019,4.566300010681152,513.9,136.9,3.867226132685342e-05,1.0,7.271000027656555,599.5,215.5,1.0,1.781989336013794,2.0614678859710693,0.2990376055240631,0.0,0.0173810599109052,0.00945486116479001,0.13338565826416016,0.1057814508676529,0.16418087482452393,0.3524230122566223
29,all,8.024889945983887,1.0704859495162964,4.047199940681457,581.3,127.0,2.8781315040440144e-05,1.0,6.684999942779541,1267.0,139.5,1.0,3.732671022415161,2.0614771842956543,0.29101330041885376,0.0,0.017294154611350674,0.009435951442460429,0.1334005892276764,0.10570923984050751,0.16401924192905426,0.36073851585388184
30,all,7.989494323730469,1.3167662620544434,3.8997999906539915,531.1,136.9,2.2322876522561914e-05,1.0,7.718500018119812,798.0,166.5,1.0,0.881955087184906,2.0619161128997803,0.2839374840259552,0.0,0.017207683838293922,0.009417079539575508,0.13335342705249786,0.10584608465433121,0.16317591071128845,0.3686661422252655
31,all,7.673739433288574,1.6240973472595215,3.4546999454498293,486.7,116.7,9.119700090620183e-06,1.0,5.6849998235702515,555.5,158.0,1.0,2.9170501232147217,2.0622305870056152,0.27780815958976746,0.0,0.017121645419102452,0.009398245380496356,0.13331852853298187,0.1058897152543068,0.16224132478237152,0.37607553601264954
32,all,8.093513488769531,0.8310095071792603,4.261700057983399,476.2,129.9,3.374562733771472e-05,1.0,7.603999972343445,656.5,164.5,1.0,-1.948730707168579,2.0627737045288086,0.27243122458457947,0.0,0.01703603719200694,0.009379448889735364,0.13322754204273224,0.10646228492259979,0.16105973720550537,0.3830644488334656
33,all,5.980124473571777,2.270564079284668,2.757800054550171,246.6,90.5,2.198277162768417e-05,1.0,6.858500003814697,560.5,167.0,1.0,-3.972520589828491,2.063338279724121,0.2677561342716217,0.0,0.016950857006046902,0.009360689991955893,0.1331455409526825,0.10692306607961655,0.16000381112098694,0.3895799517631531
34,all,8.047451972961426,1.6933050155639648,4.310400032997132,620.1,145.7,3.740146919439452e-05,1.0,7.852500081062317,1096.5,181.5,1.0,-5.700441837310791,2.063883066177368,0.2635813057422638,0.0,0.016866102721016667,0.009341968611971981,0.13304957747459412,0.10765339434146881,0.16094131767749786,0.39579516649246216
35,all,8.393925666809082,0.9815101623535156,4.505299973487854,784.0,137.5,1.6392112921321556e-05,1.0,9.785000085830688,1845.5,182.5,1.0,-5.505040168762207,2.0640969276428223,0.2598486840724945,0.0,0.016781772207411585,0.009323284674748036,0.13300053775310516,0.10821745544672012,0.16219650208950043,0.40171822905540466
36,all,7.883656978607178,1.051098346710205,3.6800000190734865,463.6,125.9,2.0166198863705278e-05,1.0,7.8454999923706055,615.0,173.0,1.0,-4.252521514892578,2.0640616416931152,0.2565472722053528,0.0,0.016697863346374527,0.009304638105398541,0.1329837143421173,0.1085222139954567,0.1634150892496109,0.4072907865047455
37,all,7.7724785804748535,1.467280387878418,4.248000001907348,493.8,129.5,2.3471799941723318e-05,1.0,8.683499932289124,979.5,183.0,1.0,-5.720656394958496,2.063995361328125,0.25360944867134094,0.0,0.016614374029642654,0.009286028829187744,0.13299496471881866,0.10827872157096863,0.16454458236694336,0.41254884004592896
38,all,7.961949825286865,1.5629688501358032,4.435400009155273,576.8,129.0,1.5072865224675686e-05,1.0,9.794000029563904,638.0,182.5,1.0,1.3861130475997925,2.0640599727630615,0.25096723437309265,0.0,0.01653130215949444,0.009267456771529368,0.13297201693058014,0.10807006806135178,0.16449850797653198,0.4175483286380768
39,all,8.352400779724121,1.842863917350769,7.5853999853134155,1277.3,150.8,4.3801412315561125e-05,1.0,23.45300006866455,4537.0,213.5,1.0,6.82910680770874,2.0642783641815186,0.24858124554157257,0.0,0.01644864564869697,0.009248921857986309,0.13293246924877167,0.10777468979358673,0.16462358832359314,0.42230916023254395
40,all,7.45395040512085,1.8199371099472046,3.751699995994568,477.3,113.9,4.674311725533872e-05,1.0,6.867499947547913,622.0,165.0,1.0,-5.312720775604248,2.064455270767212,0.2464217096567154,0.0,0.016366402420453483,0.009230424014270336,0.1329003870487213,0.10756507515907288,0.16466432809829712,0.4268418252468109
41,all,8.113473892211914,1.6370242834091187,4.79830002784729,780.6,123.4,3.878968215577699e-05,1.0,9.960500121116638,1670.0,164.5,1.0,-1.6283196210861206,2.0646135807037354,0.24446235597133636,0.0,0.016284570408351216,0.009211963166241795,0.13287889957427979,0.10732459276914597,0.1643255203962326,0.43115705251693726
42,all,7.701559543609619,1.6045678853988647,3.503000044822693,499.8,118.1,2.4594999302837238e-05,1.0,6.4665000438690186,671.0,164.0,1.0,-0.05492985621094704,2.064739227294922,0.24267983436584473,0.0,0.016203147556309458,0.009193539239909312,0.13285879790782928,0.10702769458293915,0.16423512995243073,0.4352652132511139
43,all,7.488072395324707,1.9479825496673584,3.6794999837875366,443.9,122.9,1.4164218018367344e-05,1.0,6.703499913215637,594.0,159.0,1.0,-4.591730117797852,2.0650768280029297,0.2410656064748764,0.0,0.01612213181852791,0.009175152161429494,0.1328154057264328,0.10664362460374832,0.16404220461845398,0.4391495883464813
44,all,8.358166694641113,1.0205836296081543,5.323600006103516,587.5,127.1,4.7676363624409495e-05,1.0,10.047000169754028,643.5,157.0,1.0,-1.386184811592102,2.065124273300171,0.23958720266819,0.0,0.01604152115943527,0.009156801857106635,0.13281211256980896,0.10636330395936966,0.1639610379934311,0.442850798368454
45,all,7.270825386047363,1.847981333732605,3.3303999423980715,429.3,122.9,1.7826569289817403e-05,1.0,6.213499903678894,803.0,171.5,1.0,7.943962097167969,2.064884662628174,0.2382621020078659,0.0,0.015961313553638095,0.009138488253392422,0.13285422325134277,0.10582423210144043,0.1640772521495819,0.4462982714176178
46,all,8.048766136169434,1.5096831321716309,4.9901999711990355,599.3,141.5,1.816037032361005e-05,1.0,11.358500003814697,1317.0,232.0,1.0,1.8966474533081055,2.064832925796509,0.23703765869140625,0.0,0.015881506985869903,0.009120211276885637,0.13286656141281128,0.10548418760299683,0.1634354591369629,0.4495903551578522
