step,mode,R_mean,R_std,avg_rt,avg_nodes,avg_lazy,avg_gap,avg_solved,tail_rt,tail_nodes,tail_lazy,tail_solved,loss,Hmix,rep,scale_reg,entropy_coeff,repulsion_w,scale_mean,scale_min,scale_max,center_pairdist_mean
1,all,6.630199432373047,2.0109078884124756,2.4095000505447386,347.1,102.6,3.882276573297862e-05,1.0,4.063666741053264,568.3333333333334,149.66666666666666,1.0,-3.396415948867798,2.0794413089752197,0.9735880494117737,0.0,0.0199,0.009980000000000001,0.12742799520492554,0.12742799520492554,0.12742799520492554,0.042785562574863434
2,all,7.810647010803223,1.8383028507232666,4.75920000076294,479.9,124.8,2.6745535385489433e-05,1.0,9.017333348592123,617.3333333333334,189.33333333333334,1.0,6.109755039215088,2.078251600265503,0.9420956373214722,0.0,0.019800500000000002,0.009960040000000002,0.12904971837997437,0.12159746140241623,0.13352106511592865,0.0641000047326088
3,all,8.290462493896484,1.1363407373428345,4.5434000253677365,631.7,141.6,5.090114135544671e-05,1.0,7.094000021616618,745.3333333333334,194.33333333333334,1.0,-4.1703901290893555,2.077022075653076,0.9018396735191345,0.0,0.0197014975,0.009940119920000002,0.12980808317661285,0.11717341095209122,0.13937827944755554,0.08441110700368881
4,all,7.2063188552856445,1.9754815101623535,2.904999923706055,421.3,119.6,2.2035419602471196e-05,1.0,4.605999946594238,617.3333333333334,145.33333333333334,1.0,1.722640872001648,2.0751564502716064,0.8519560694694519,0.0,0.0196029900125,0.009920239680160002,0.13030563294887543,0.1148982048034668,0.14500871300697327,0.10531900823116302
5,all,8.349287986755371,1.1723577976226807,5.189699983596801,603.4,143.9,3.876941455198526e-05,1.0,5.5923333168029785,711.3333333333334,157.0,1.0,6.469535827636719,2.073894739151001,0.7943220734596252,0.0,0.0195049750624375,0.009900399200799681,0.13059347867965698,0.11219635605812073,0.14973339438438416,0.12679404020309448
6,all,8.046098709106445,0.6066257357597351,3.4729000329971313,489.5,133.1,4.796793997469839e-05,1.0,5.348333358764648,718.0,147.33333333333334,1.0,-9.728129386901855,2.073310613632202,0.7320472002029419,0.0,0.01940745018712531,0.009880598402398083,0.13068166375160217,0.11172538995742798,0.1528758853673935,0.14856521785259247
7,all,7.9098381996154785,0.9520436525344849,3.209600019454956,557.6,119.6,4.323219564669447e-05,1.0,5.101666609446208,741.6666666666666,150.66666666666666,1.0,1.711117148399353,2.0720529556274414,0.6692908406257629,0.0,0.019310412936189684,0.009860837205593286,0.13069359958171844,0.11224321275949478,0.15706904232501984,0.1701059639453888
8,all,7.563990592956543,1.8777267932891846,3.6168000221252443,564.0,130.8,4.299068882950117e-05,1.0,5.655666748682658,905.3333333333334,143.0,1.0,0.18725627660751343,2.0713391304016113,0.6073017716407776,0.0,0.019213860871508736,0.0098411155311821,0.13056138157844543,0.11201070994138718,0.158717080950737,0.19182641804218292
9,all,7.546207427978516,1.4292858839035034,3.331100034713745,428.5,119.0,1.6570496303405646e-05,1.0,5.237666765848796,693.0,158.66666666666666,1.0,0.6377928256988525,2.070666790008545,0.5488383173942566,0.0,0.019117791567151193,0.009821433300119736,0.13029085099697113,0.11231287568807602,0.15794947743415833,0.21342715620994568
10,all,7.773899078369141,1.0296293497085571,3.947599983215332,406.9,119.0,3.4797216308793955e-05,1.0,5.927999973297119,529.0,144.33333333333334,1.0,-0.5275503396987915,2.0702693462371826,0.4948408305644989,0.0,0.019022202609315437,0.009801790433519496,0.13013356924057007,0.111953966319561,0.15742529928684235,0.23508909344673157
